model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
x-ai-grok-4.1-fast,3,ratio_max,0.6306885030873403,0.7067446740095298,0.04037107599589473,20,2500,60,0.7758400859240561,False
x-ai-grok-4.1-fast,3,ratio_mean,0.5917536788424098,0.6380439033993264,0.025153958551541216,20,2500,60,0.6814807091879392,False
x-ai-grok-4.1-fast,3,ratio_min,0.553568221683802,0.5687856171425674,0.017801462366014587,20,2500,60,0.6000948469275252,False
x-ai-grok-4.1-fast,4,ratio_max,0.754080174614814,0.7550748883371069,0.03966086171999945,20,2500,60,0.8210471961768152,False
x-ai-grok-4.1-fast,4,ratio_mean,0.6668181889915525,0.6783534264705033,0.022055855640722828,20,2500,60,0.7161218988819164,False
x-ai-grok-4.1-fast,4,ratio_min,0.5977353277486208,0.6137070210949411,0.014235585642908149,20,2500,60,0.6388833550551548,False
x-ai-grok-4.1-fast,5,ratio_max,0.7944881294836557,0.7925838891935393,0.0391374182981024,20,2500,60,0.8580340720039996,False
x-ai-grok-4.1-fast,5,ratio_mean,0.7068002512027949,0.7161830867184581,0.02034421794497434,20,2500,60,0.7505754007497675,False
x-ai-grok-4.1-fast,5,ratio_min,0.6503607503607504,0.6618985598845599,0.011237087167702215,20,2500,60,0.6830165043290044,False
x-ai-grok-4.1-fast,6,ratio_max,0.8251997044362174,0.8234891101982126,0.03767079555049248,20,2500,60,0.8844586643438377,False
x-ai-grok-4.1-fast,6,ratio_mean,0.7461476929238414,0.7532132282033741,0.01841837386244279,20,2500,60,0.7837412840004693,False
x-ai-grok-4.1-fast,6,ratio_min,0.7026623048004629,0.7151429518347151,0.009381618774308154,20,2500,60,0.7325855504144979,False
x-ai-grok-4.1-fast,7,ratio_max,0.8862325296232492,0.8487003723855043,0.036150423081823056,20,2500,60,0.9074017146793356,False
x-ai-grok-4.1-fast,7,ratio_mean,0.8016937412751457,0.7845316216855208,0.016889296819552087,20,2500,60,0.8121505466629519,False
x-ai-grok-4.1-fast,7,ratio_min,0.7422825493220231,0.7488012131384268,0.007728931914579802,20,2500,60,0.7619345190842869,False
