model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
text-embedding-3-small,6,ratio_min,0.11011904761904763,0.11898215079365079,0.03131138072121693,20,2500,46,0.17837301587301585,False
text-embedding-3-small,7,ratio_max,0.9062394992979701,0.7489442480920369,0.06084712075589067,20,2500,46,0.8455443431089983,True
text-embedding-3-small,7,ratio_mean,0.5829067277704508,0.4800873767770837,0.04677792925098101,20,2500,46,0.5562255342420607,True
text-embedding-3-small,7,ratio_min,0.18083333333333335,0.15705076190476192,0.029328825426503502,20,2500,46,0.21208333333333335,False
multi-qa-MiniLM-L6-cos-v1,1,ratio_max,0.2921742045660589,0.2841689156070531,0.06549131114637306,20,2500,47,0.3946554244363684,False
multi-qa-MiniLM-L6-cos-v1,1,ratio_mean,0.2921742045660589,0.2841689156070531,0.06549131114637306,20,2500,47,0.3946554244363684,False
multi-qa-MiniLM-L6-cos-v1,1,ratio_min,0.2921742045660589,0.2841689156070531,0.06549131114637306,20,2500,47,0.3946554244363684,False
multi-qa-MiniLM-L6-cos-v1,2,ratio_max,0.4092635925714518,0.43803985259049666,0.06717995597205191,20,2500,47,0.5540640370753616,False
multi-qa-MiniLM-L6-cos-v1,2,ratio_mean,0.28906864893461787,0.32149492484392367,0.051121768944529855,20,2500,47,0.4095581731325759,False
multi-qa-MiniLM-L6-cos-v1,2,ratio_min,0.1440674347582242,0.1753540507176862,0.048222911754090714,20,2500,47,0.26058292055167054,False
multi-qa-MiniLM-L6-cos-v1,3,ratio_max,0.5928916940339354,0.5316672562673863,0.06743619356556747,20,2500,47,0.6441634118913288,False
multi-qa-MiniLM-L6-cos-v1,3,ratio_mean,0.36201131849332696,0.34913653227174085,0.04654054171352063,20,2500,47,0.4273412649232595,False
multi-qa-MiniLM-L6-cos-v1,3,ratio_min,0.1391814353946707,0.12271016519754753,0.03831927734452553,20,2500,47,0.19129255466755465,False
multi-qa-MiniLM-L6-cos-v1,4,ratio_max,0.6622916666666666,0.6016504681155479,0.0668716725298477,20,2500,47,0.7110549490478395,False
multi-qa-MiniLM-L6-cos-v1,4,ratio_mean,0.4116022797411176,0.37721295133962696,0.044688846649694386,20,2500,47,0.4528453184608486,False
multi-qa-MiniLM-L6-cos-v1,4,ratio_min,0.12091736694677872,0.10166096732026145,0.03671205795676232,20,2500,47,0.16831337535014007,False
multi-qa-MiniLM-L6-cos-v1,5,ratio_max,0.7063602369852371,0.6612204611222111,0.06514050988655962,20,2500,47,0.7649337896508949,False
multi-qa-MiniLM-L6-cos-v1,5,ratio_mean,0.44532274694508567,0.406402938946427,0.04521344644494365,20,2500,47,0.48216387674664,False
