model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
x-ai-grok-4.3,1,ratio_max,0.5310898373484967,0.5459702328378528,0.04030380997950792,20,2500,47,0.6166980816169508,False
x-ai-grok-4.3,1,ratio_mean,0.5310898373484967,0.5459702328378528,0.04030380997950792,20,2500,47,0.6166980816169508,False
x-ai-grok-4.3,1,ratio_min,0.5310898373484967,0.5459702328378528,0.04030380997950792,20,2500,47,0.6166980816169508,False
x-ai-grok-4.3,2,ratio_max,0.6462470612031024,0.6425369920050579,0.04272422340831169,20,2500,47,0.7127576788616392,False
x-ai-grok-4.3,2,ratio_mean,0.599191918982195,0.5966544240918826,0.030693725834763593,20,2500,47,0.6484015525830326,False
x-ai-grok-4.3,2,ratio_min,0.5559231162933523,0.5526634031238558,0.024899762176564092,20,2500,47,0.5955357053820756,False
x-ai-grok-4.3,3,ratio_max,0.6816138520885215,0.7061373118949008,0.04292080050187608,20,2500,47,0.7748051886392029,False
x-ai-grok-4.3,3,ratio_mean,0.6239305003934039,0.637743831083526,0.025902476406631843,20,2500,47,0.6806733239088025,False
x-ai-grok-4.3,3,ratio_min,0.5573205001071331,0.5695033214668364,0.017671146491232324,20,2500,47,0.6009122917142871,False
x-ai-grok-4.3,4,ratio_max,0.7388911280010113,0.7537756823903616,0.042315747208011414,20,2500,47,0.8247325294708002,False
x-ai-grok-4.3,4,ratio_mean,0.6751277777558299,0.6777169173669733,0.022885890029058203,20,2500,47,0.7155847577719182,False
x-ai-grok-4.3,4,ratio_min,0.5984655178483761,0.6139480430020864,0.014036949142955953,20,2500,47,0.6380789440357154,False
x-ai-grok-4.3,5,ratio_max,0.8587828648874692,0.7921164745649377,0.04001614198096327,20,2500,47,0.8580764477676888,True
x-ai-grok-4.3,5,ratio_mean,0.7464679262193474,0.7158961662407575,0.020284647268554924,20,2500,47,0.7495956858268056,False
x-ai-grok-4.3,5,ratio_min,0.6555663780663781,0.6620925822510823,0.011188366852717058,20,2500,47,0.6823960588023087,False
x-ai-grok-4.3,6,ratio_max,0.8703317214363258,0.8238150609115069,0.03796481654329719,20,2500,47,0.8855525520812009,False
x-ai-grok-4.3,6,ratio_mean,0.7882586809065616,0.753088836047466,0.018640669560334732,20,2500,47,0.7829331281600561,True
x-ai-grok-4.3,6,ratio_min,0.7172383281922756,0.7148418088008484,0.009225853364349026,20,2500,47,0.7315546659115738,False
x-ai-grok-4.3,7,ratio_max,0.8927989168926518,0.8500180802508316,0.036527487232921,20,2500,47,0.9103254465921765,False
x-ai-grok-4.3,7,ratio_mean,0.8209927824878676,0.7849120564372603,0.01708172241153955,20,2500,47,0.8131172596433689,True
x-ai-grok-4.3,7,ratio_min,0.7453699246230208,0.748616626583427,0.007425396234211825,20,2500,47,0.7622996923634501,False
